date,hmm_state,hmm_p_crisis,bocpd_p_change,bocpd_break_freq_30d,risk_score_raw,risk_score_calibrated,alert_p90,alert_p95
2001-05-23,0,0.9999999999854481,0.4997890394658653,7.0,0.26184228,0.13419876620173454,0,0
2001-05-24,0,1.0,0.18328143656679466,7.0,0.31141838,0.13419876620173454,0,0
2001-05-25,0,1.0,0.04024355636361522,7.0,0.43083596,0.23242596040169397,1,0
2001-05-28,0,1.0,0.03375148110630259,6.0,0.36348197,0.18474364032347998,0,0
2001-05-30,0,1.0,0.033605949492547554,6.0,0.3854213,0.1859514849881331,0,0
2001-05-31,0,1.0,0.04471075765152835,6.0,0.38799608,0.19521745294332504,0,0
2001-06-01,0,1.0,0.23752930825641846,6.0,0.36902913,0.2153382201989492,0,0
2001-06-04,0,1.0,0.5108288690250689,7.0,0.42260852,0.24614213903745016,1,0
2001-06-05,0,1.0,0.5278448875253225,8.0,0.4593993,0.24463900923728943,1,0
2001-06-06,0,1.0,0.2809825507975316,8.0,0.34577715,0.2196181739370028,0,0
2001-06-07,0,1.0,0.4128548176818994,7.0,0.33521497,0.21199813609321913,0,0
2001-06-08,0,1.0,0.3813019075118778,7.0,0.27886146,0.17654263228178024,0,0
2001-06-11,0,1.0,0.04073715135984511,7.0,0.38954797,0.23275563369194666,0,0
2001-06-12,0,1.0,0.029894082450043713,7.0,0.33422112,0.16769158964355788,0,0
2001-06-13,0,1.0,0.04580138353512542,7.0,0.37872627,0.18872734159231186,0,0
2001-06-14,0,1.0,0.035339641564723676,7.0,0.38616288,0.18495784451564154,0,0
2001-06-15,0,1.0,0.07554163548504736,7.0,0.41068518,0.22229655956228575,1,0
2001-06-18,0,1.0,0.0642469312753058,7.0,0.33536413,0.16769158964355788,0,0
2001-06-19,0,1.0,0.08502521346088102,7.0,0.28215972,0.13419876620173454,0,0
2001-06-20,0,1.0,0.07355161444562949,7.0,0.35739335,0.17666899288694063,0,0
2001-06-21,0,1.0,0.02956567137990847,7.0,0.3915268,0.20772991826136908,0,0
2001-06-22,0,1.0,0.029738084731227153,6.0,0.42233607,0.21582713971535364,1,0
2001-06-25,0,1.0,0.0918953406694975,5.0,0.47124264,0.259037787715594,1,0
2001-06-26,0,1.0,0.17086389626153498,4.0,0.45435727,0.2540404945611954,1,0
2001-06-27,0,1.0,0.5559642880513642,4.0,0.4852718,0.2706526244680087,1,0
2001-06-28,0,1.0,0.5304082064574889,4.0,0.5109047,0.30371708671251935,1,0
2001-06-29,0,1.0,0.8932234185114468,5.0,0.3732904,0.17654263228178024,0,0
2001-07-02,0,1.0,0.8513089086144573,6.0,0.32754526,0.16769158964355788,0,0
2001-07-03,0,1.0,0.466415603986864,6.0,0.30744955,0.16769158964355788,0,0
2001-07-04,0,1.0,0.6039149150595573,7.0,0.42764628,0.22415272643168768,1,0
2001-07-06,0,1.0,0.04593583370958707,7.0,0.30998197,0.16769158964355788,0,0
2001-07-09,0,1.0,0.06284858927801087,7.0,0.42626414,0.21951031188170114,1,0
2001-07-10,0,1.0,0.12157217757386196,7.0,0.46136618,0.25395864248275757,1,0
2001-07-11,0,1.0,0.12071942944441305,7.0,0.5829768,0.27396119634310406,1,0
2001-07-12,0,1.0,0.2046027241894761,7.0,0.6546364,0.3199738562107086,1,1
2001-07-13,0,1.0,0.9217933846599148,8.0,0.6144841,0.387972429394722,1,0
2001-07-16,0,1.0,0.9719089061919913,8.0,0.7109103,0.4165176103512446,1,1
2001-07-17,0,1.0,0.8371763891512759,8.0,0.9292596,0.4597904731829961,1,1
2001-07-18,0,1.0,0.4950930547714037,8.0,0.9335213,0.4597904731829961,1,1
2001-07-19,0,1.0,0.05763047583858313,8.0,0.9503372,0.48550179600715637,1,1
2001-07-20,0,1.0,0.032545664109396126,8.0,0.9441888,0.48550179600715637,1,1
2001-07-23,0,1.0,0.04193099959250489,8.0,0.8640085,0.4481448183457057,1,1
2001-07-24,0,1.0,0.04798361879051109,8.0,0.92647547,0.4597904731829961,1,1
2001-07-25,0,1.0,0.05457903900611783,8.0,0.89886874,0.4597904731829961,1,1
2001-07-26,0,1.0,0.05198021157719024,8.0,0.9343257,0.4597904731829961,1,1
2001-07-27,0,1.0,0.033658390860891965,8.0,0.94716436,0.4597904731829961,1,1
2001-07-30,0,1.0,0.024543053418909173,8.0,0.9442809,0.4597904731829961,1,1
2001-07-31,0,1.0,0.026658246611000157,8.0,0.9648544,0.48550179600715637,1,1
2001-08-01,0,1.0,0.06581331837314446,8.0,0.9514978,0.4597904731829961,1,1
2001-08-02,0,1.0,0.14294880790307363,8.0,0.9570454,0.4597904731829961,1,1
2001-08-03,0,1.0,0.22656410123854934,8.0,0.9626071,0.4597904731829961,1,1
2001-08-06,0,1.0,0.20157761861322718,8.0,0.9527943,0.4597904731829961,1,1
2001-08-07,0,1.0,0.17753581879392472,8.0,0.9679474,0.48550179600715637,1,1
2001-08-08,0,1.0,0.04437158503440113,7.0,0.96967405,0.48550179600715637,1,1
2001-08-09,0,1.0,0.041068251167741085,6.0,0.9741545,0.48550179600715637,1,1
2001-08-10,0,1.0,0.05299796516692842,5.0,0.96773386,0.48550179600715637,1,1
2001-08-13,0,1.0,0.2221643898395924,4.0,0.9542338,0.4597904731829961,1,1
2001-08-14,0,1.0,0.4123152852905644,4.0,0.945553,0.44840777665376663,1,1
2001-08-15,0,1.0,0.483068459403613,3.0,0.9323799,0.4410343219836553,1,1
2001-08-16,0,1.0,0.2904800536114921,3.0,0.9169646,0.4410343219836553,1,1
2001-08-17,0,1.0,0.09097777719013622,3.0,0.9273784,0.4410343219836553,1,1
2001-08-20,0,1.0,0.2592220201226882,3.0,0.9212527,0.44840777665376663,1,1
2001-08-21,0,1.0,0.195519908010103,3.0,0.968558,0.48550179600715637,1,1
2001-08-22,0,1.0,0.08275529026578857,3.0,0.962959,0.48550179600715637,1,1
2001-08-23,0,1.0,0.04335621580643967,3.0,0.9685154,0.48550179600715637,1,1
2001-08-24,0,1.0,0.08077148654288444,2.0,0.9729085,0.48550179600715637,1,1
2001-08-27,0,1.0,0.2873892478646853,1.0,0.9703439,0.48550179600715637,1,1
2001-08-28,0,1.0,0.4049626846299603,0.0,0.9715131,0.48550179600715637,1,1
2001-08-29,0,1.0,0.21759736608692803,0.0,0.9473092,0.48550179600715637,1,1
2001-08-30,0,1.0,0.47139416761199343,0.0,0.7520197,0.3597513735294342,1,1
2001-08-31,0,1.0,0.2923290078475658,0.0,0.5114305,0.3048621167739232,1,0
2001-09-03,0,1.0,0.18504092652490603,0.0,0.56687516,0.3474923719962438,1,0
2001-09-05,0,1.0,0.24027238542601204,0.0,0.4876233,0.26371971269448596,1,0
2001-09-06,0,1.0,0.15544570101211638,0.0,0.55846196,0.25561678409576416,1,0
2001-09-07,0,1.0,0.6415222720835209,1.0,0.49533692,0.2709859758615494,1,0
2001-09-10,0,1.0,0.8184343600817249,2.0,0.3307775,0.13945963606238365,0,0
2001-09-11,0,1.0,0.10252668008051666,2.0,0.38993582,0.21229195222258568,0,0
2001-09-18,0,1.0,0.9696526246822792,6.0,0.35864055,0.15295491740107536,0,0
2001-09-19,0,1.0,0.9870661070193307,7.0,0.3490449,0.15295491740107536,0,0
2001-09-20,0,1.0,0.9836451789968673,8.0,0.32950184,0.13945963606238365,0,0
2001-09-21,0,1.0,0.9157096573213467,9.0,0.3269311,0.13945963606238365,0,0
2001-09-24,0,1.0,0.07823995825081143,9.0,0.33423436,0.1651709588865439,0,0
2001-09-25,0,1.0,0.17026549563906976,9.0,0.3362514,0.1651709588865439,0,0
2001-09-26,0,1.0,0.1060744790075571,9.0,0.34097174,0.1651709588865439,0,0
2001-09-27,0,1.0,0.0760565725175402,9.0,0.3394024,0.1651709588865439,0,0
2001-09-28,0,1.0,0.1683628681874718,9.0,0.3389112,0.1651709588865439,0,0
2001-10-01,0,1.0,0.14519941942324216,9.0,0.3362024,0.1651709588865439,0,0
2001-10-02,0,1.0,0.14774492642565185,9.0,0.34547102,0.1651709588865439,0,0
2001-10-03,0,1.0,0.11449553619098228,9.0,0.34430468,0.1651709588865439,0,0
2001-10-04,0,1.0,0.0570494200901467,9.0,0.35869643,0.1651709588865439,0,0
2001-10-05,0,1.0,0.03125631596057334,9.0,0.36249414,0.1651709588865439,0,0
2001-10-08,0,1.0,0.026824541550708726,9.0,0.37804154,0.16732343782981238,0,0
2001-10-09,0,1.0,0.04197310374332071,9.0,0.37488675,0.1740220015247663,0,0
2001-10-10,0,1.0,0.03738232962548484,9.0,0.3518391,0.1651709588865439,0,0
2001-10-11,0,1.0,0.026861208242494335,9.0,0.36482,0.1651709588865439,0,0
2001-10-12,0,1.0,0.09066370099213547,9.0,0.380487,0.1651709588865439,0,0
2001-10-15,0,1.0,0.2052325627528738,9.0,0.38665918,0.1808187191685041,0,0
2001-10-16,0,1.0,0.510599524274696,10.0,0.38053688,0.16732343782981238,0,0
2001-10-17,0,1.0,0.7756914062145214,11.0,0.42750886,0.22417136654257774,1,0
2001-10-18,0,1.0,0.920405077126641,12.0,0.3770014,0.1786662402252356,0,0
2001-10-19,0,1.0,0.9683518830317496,12.0,0.36408964,0.1651709588865439,0,0
2001-10-22,0,1.0,0.9260159693632223,12.0,0.3687298,0.1786662402252356,0,0
2001-10-23,0,1.0,0.12119883538662646,12.0,0.35914633,0.1651709588865439,0,0
2001-10-24,0,1.0,0.199756842892403,12.0,0.3611211,0.1651709588865439,0,0
2001-10-25,0,1.0,0.4445068457229573,11.0,0.36387333,0.1651709588865439,0,0
2001-10-26,0,1.0,0.5395966407475564,11.0,0.37243986,0.1786662402252356,0,0
2001-10-29,0,1.0,0.7440296046070091,11.0,0.39454576,0.21215906366705894,0,0
2001-10-30,0,1.0,0.14354071219340647,10.0,0.43136486,0.2281410669287046,1,0
2001-10-31,0,1.0,0.16178914386001653,9.0,0.42865047,0.22360691179831824,1,0
2001-11-01,0,1.0,0.06189171656869119,8.0,0.43287596,0.22834629068771997,1,0
2001-11-02,0,1.0,0.04012278684335899,7.0,0.49934277,0.2814907779296239,1,0
2001-11-05,0,1.0,0.04410717370791808,7.0,0.50258726,0.26699917018413544,1,0
2001-11-06,0,1.0,0.02964845175898834,7.0,0.52739245,0.2899528294801712,1,0
2001-11-07,0,1.0,0.027942377489068637,7.0,0.4571468,0.24254280825455984,1,0
2001-11-08,0,1.0,0.02499089750012773,7.0,0.45270237,0.2507595469554265,1,0
2001-11-09,0,1.0,0.028406310524185633,7.0,0.5073247,0.27321475247542065,1,0
2001-11-12,0,1.0,0.024391791227999678,7.0,0.5565218,0.2882118175427119,1,0
2001-11-13,0,1.0,0.025085869545522672,7.0,0.56750536,0.28856970369815826,1,0
2001-11-14,0,1.0,0.025991408488710354,7.0,0.4789015,0.2598884751399358,1,0
2001-11-15,0,1.0,0.02849761802857422,7.0,0.4967234,0.25323531528313953,1,0
2001-11-16,0,1.0,0.029796669405274426,7.0,0.3978103,0.19529878348112106,1,0
2001-11-19,0,1.0,0.0684375517364558,7.0,0.35733306,0.14831067870060602,0,0
2001-11-20,0,1.0,0.08856379630679954,7.0,0.33712855,0.13945963606238365,0,0
2001-11-21,0,1.0,0.05869228235885085,7.0,0.33380032,0.1228559638063113,0,0
2001-11-22,0,1.0,0.04006873529745582,7.0,0.35368392,0.1430498088399569,0,0
2001-11-26,0,1.0,0.09553709650083544,7.0,0.3404182,0.13022941847642264,0,0
2001-11-27,0,1.0,0.08573241642249788,6.0,0.3148907,0.12807693953315416,0,0
2001-11-28,0,1.0,0.041547455980443786,5.0,0.25045195,0.12070348486304283,0,0
2001-11-29,0,1.0,0.06077937360301232,4.0,0.31518492,0.12070348486304283,0,0
2001-11-30,0,1.0,0.14378023308198967,3.0,0.19459783,0.12070348486304283,0,0
2001-12-03,0,1.0,0.1188472195482285,2.0,0.18993789,0.12070348486304283,0,0
2001-12-04,0,1.0,0.04784479821714735,2.0,0.32128263,0.1295545275012652,0,0
2001-12-05,0,1.0,0.03482448018446598,2.0,0.2777243,0.12070348486304283,0,0
2001-12-06,0,0.999999999992724,0.055054050318779316,2.0,0.225088,0.12070348486304283,0,0
2001-12-07,0,1.0,0.049713975159682865,1.0,0.2050709,0.12070348486304283,0,0
2001-12-10,0,1.0,0.04708667374810763,0.0,0.21467996,0.12070348486304283,0,0
2001-12-11,0,1.0,0.07483055120279064,0.0,0.33320042,0.13945963606238365,0,0
2001-12-12,0,1.0,0.04770828025943663,0.0,0.30226362,0.12807693953315416,0,0
2001-12-13,0,1.0,0.03833100736723072,0.0,0.19688149,0.12070348486304283,0,0
2001-12-14,0,1.0,0.02911742159561891,0.0,0.13958876,0.11882561693588893,0,0
2001-12-17,0,1.0,0.4532757369083889,0.0,0.17541789,0.12070348486304283,0,0
2001-12-18,0,1.0,0.9672837322740928,1.0,0.24194306,0.10531210402647655,0,0
2001-12-19,0,1.0,0.9657363174056002,2.0,0.23026508,0.10531210402647655,0,0
2001-12-20,0,1.0,0.7511960172856276,3.0,0.2161193,0.10531210402647655,0,0
2001-12-21,0,1.0,0.0750904917434229,3.0,0.15442891,0.11255848097304504,0,0
2001-12-24,0,1.0,0.0746775552545005,3.0,0.17491545,0.12070348486304283,0,0
2001-12-25,0,1.0,0.2846818476810976,3.0,0.17154504,0.12070348486304283,0,0
2001-12-27,0,1.0,0.911918484276578,5.0,0.19735765,0.12070348486304283,0,0
2001-12-28,0,1.0,0.05374122595650528,5.0,0.09431192,0.09222064663966496,0,0
2001-12-31,0,1.0,0.03067164460997696,5.0,0.06967951,0.12070348486304283,0,0
2002-01-02,0,1.0,0.043707330752653616,5.0,0.25055683,0.12070348486304283,0,0
2002-01-03,0,1.0,0.07325320835770444,5.0,0.20550972,0.12070348486304283,0,0
2002-01-04,0,0.999999999992724,0.20222410254176845,5.0,0.15746023,0.12070348486304283,0,0
2002-01-07,0,0.999999999992724,0.3782610174869269,5.0,0.14659406,0.12070348486304283,0,0
2002-01-08,0,1.0,0.9064625961443626,6.0,0.1887604,0.12070348486304283,0,0
2002-01-09,0,1.0,0.9238871176763932,7.0,0.2129271,0.12070348486304283,0,0
2002-01-10,0,1.0,0.8514843075844084,8.0,0.13797215,0.12070348486304283,0,0
2002-01-11,0,1.0,0.1923680949039553,8.0,0.10216862,0.12070348486304283,0,0
2002-01-14,0,1.0,0.040580232096925156,8.0,0.16582151,0.12070348486304283,0,0
2002-01-15,0,1.0,0.04424945174168338,8.0,0.15049063,0.13419876620173454,0,0
2002-01-16,0,1.0,0.15789792864807528,8.0,0.1550666,0.1295545275012652,0,0
2002-01-17,0,1.0,0.2528980380700306,8.0,0.19851005,0.12070348486304283,0,0
2002-01-18,0,1.0,0.5211837472687507,9.0,0.27944085,0.12070348486304283,0,0
2002-01-21,0,1.0,0.1851065744111667,9.0,0.2871158,0.12070348486304283,0,0
2002-01-23,0,1.0,0.09326483238874966,9.0,0.27793482,0.12070348486304283,0,0
2002-01-24,0,1.0,0.07071571357675192,9.0,0.30501145,0.1295545275012652,0,0
2002-01-25,0,1.0,0.09470867910344452,9.0,0.29555833,0.1430498088399569,0,0
2002-01-28,0,0.999999999992724,0.11021110389002807,9.0,0.26691797,0.136351245145003,0,0
2002-01-29,0,1.0,0.054411988859752396,9.0,0.21228893,0.1295545275012652,0,0
2002-01-30,0,1.0,0.18350019376632853,8.0,0.33220115,0.13945963606238365,0,0
2002-01-31,0,1.0,0.6771211574516499,8.0,0.36887634,0.15295491740107536,0,0
2002-02-01,0,0.999999999992724,0.9335791132993008,8.0,0.37531403,0.15295491740107536,0,0
2002-02-04,0,1.0,0.9479536371193233,9.0,0.33341363,0.13945963606238365,0,0
2002-02-05,0,1.0,0.10450224663590746,9.0,0.37767127,0.16180596003929773,0,0
2002-02-06,0,1.0,0.7336838836193738,10.0,0.4062173,0.17796757817268372,1,0
2002-02-07,0,1.0,0.8696178210911023,10.0,0.37999192,0.1864477408428987,0,0
2002-02-08,0,1.0,0.7785982864931662,10.0,0.3761598,0.17721752325693765,0,0
2002-02-11,0,1.0,0.0777925405371316,10.0,0.38107,0.1864477408428987,0,0
2002-02-12,0,1.0,0.06810465540835411,10.0,0.4386661,0.21146040161450705,1,0
2002-02-13,0,1.0,0.047443353295412986,10.0,0.4995025,0.21481151630481085,1,0
2002-02-14,0,0.999999999992724,0.06614895740218604,10.0,0.5199283,0.22663567463556925,1,0
2002-02-15,0,1.0,0.10744321419455224,10.0,0.5114494,0.21787051359812418,1,0
2002-02-18,0,1.0,0.08016515596076637,10.0,0.44389197,0.21369860817988715,1,0
2002-02-20,0,1.0,0.05354372984273165,8.0,0.45829454,0.22610429922739664,1,0
2002-02-21,0,1.0,0.042312426043278256,7.0,0.55394745,0.29903268317381543,1,0
2002-02-22,0,1.0,0.04399514398057322,7.0,0.49412236,0.26667268574237823,1,0
2002-02-25,0,1.0,0.18071096328947764,7.0,0.54095167,0.3081827114025752,1,0
2002-02-26,0,1.0,0.27333284097940586,7.0,0.65407395,0.3524066110452016,1,1
2002-02-27,0,1.0,0.20544148088689415,7.0,0.6240762,0.27765942613283795,1,0
2002-02-28,0,1.0,0.2982393953485655,7.0,0.607244,0.26605259378751117,1,0
2002-03-01,0,1.0,0.8393094810722841,7.0,0.6810797,0.3437633564074834,1,1
2002-03-04,0,0.9999999998181011,0.8607998585856912,8.0,0.5226156,0.24265562494595846,1,0
2002-03-05,0,0.9999999910141923,0.6002909404014781,9.0,0.47934926,0.27033484478791553,1,0
2002-03-06,0,0.9999999923820724,0.3609032229977266,9.0,0.5027411,0.2664026916027069,1,0
2002-03-07,0,0.9999999357314685,0.10473657392827884,9.0,0.37239447,0.1592114269733429,0,0
2002-03-08,0,0.9999999356878128,0.10070624224855401,9.0,0.37105402,0.1592114269733429,0,0
2002-03-11,0,0.999999781277462,0.3046019016547969,9.0,0.34162354,0.136351245145003,0,0
2002-03-12,0,0.9999997044943011,0.5596704386043605,10.0,0.3287702,0.16769158964355788,0,0
2002-03-13,0,0.9999999434585349,0.5482989777231078,11.0,0.44615945,0.24396565556526184,1,0
2002-03-14,0,0.9999999768187993,0.05434287255864295,10.0,0.50495315,0.30728227893511456,1,0
2002-03-15,0,0.9999999648789533,0.035810566924128574,9.0,0.7215044,0.43183277547359467,1,1
2002-03-18,0,0.9999997463092181,0.03719352856000915,8.0,0.55631924,0.3539159794648488,1,0
2002-03-19,0,0.9999996757906572,0.03075754592798905,8.0,0.68734765,0.4332210073868434,1,1
2002-03-20,0,0.9999999456340462,0.041102041000680635,7.0,0.38960746,0.2651839554309845,0,0
2002-03-21,0,0.9999999762439987,0.03399727745571124,6.0,0.3693055,0.2179682751496633,0,0
2002-03-22,0,0.9999999788778953,0.03506203707368025,5.0,0.39694944,0.2676991323630015,1,0
2002-03-25,0,0.9999999988867785,0.04107840073619533,5.0,0.32725862,0.22719847162564596,0,0
2002-03-26,0,0.9999999995270628,0.1353520751648842,5.0,0.42161682,0.25999459624290466,1,0
2002-03-27,0,0.99999999794818,0.2177629632010784,5.0,0.41439286,0.27689704298973083,1,0
2002-03-28,0,0.9999999936335371,0.30435100346418464,5.0,0.42849675,0.2729671100775401,1,0
2002-03-29,0,0.9999999905921868,0.14709387224087367,5.0,0.3978134,0.25552504261334735,1,0
2002-04-02,0,0.9999999975407263,0.08624392704849229,5.0,0.3596095,0.22582176327705383,0,0
2002-04-03,0,0.9999999997744453,0.08725594241990421,5.0,0.2990183,0.21745661894480386,0,0
2002-04-04,0,0.9999999999490683,0.12757849865310203,5.0,0.31144947,0.2374668816725413,0,0
2002-04-05,0,0.9999999999636202,0.24415413420425586,5.0,0.18617661,0.20901424686113992,0,0
2002-04-08,0,0.9999999999708962,0.1578729110294764,5.0,0.19050585,0.20524072647094727,0,0
2002-04-09,0,0.9999999999781721,0.7091903880647366,6.0,0.18698037,0.20683555801709494,0,0
2002-04-10,0,0.9999999999854481,0.9456443713670316,7.0,0.13867532,0.17654263228178024,0,0
2002-04-11,0,1.0,0.9308927842484029,8.0,0.2708185,0.19788325826327005,0,0
2002-04-12,0,1.0,0.3824883934648923,7.0,0.37880254,0.2030030389626821,0,0
2002-04-15,0,1.0,0.1583913535064587,6.0,0.41695312,0.2172752320766449,1,0
2002-04-16,0,1.0,0.22090432104541716,5.0,0.39556035,0.21314270297686258,0,0
2002-04-17,0,0.9999999998981366,0.14504892170626116,5.0,0.6140042,0.28915495177110034,1,0
2002-04-18,0,0.9999999999345164,0.04453221412824576,5.0,0.5559637,0.2757578392823537,1,0
2002-04-19,0,0.9999999999417923,0.41915986398239075,5.0,0.8052799,0.4308699443936348,1,1
2002-04-22,0,0.999999999992724,0.6478829472836549,6.0,0.5340341,0.2679525514443715,1,0
2002-04-23,0,1.0,0.19460790962962976,5.0,0.6568353,0.3191637694835663,1,1
2002-04-24,0,1.0,0.13153990559745637,4.0,0.5810749,0.2918034891287486,1,0
2002-04-25,0,1.0,0.2457554661997537,4.0,0.46501628,0.20007770508527756,1,0
2002-04-26,0,1.0,0.3483847063115225,4.0,0.5161807,0.22493143131335577,1,0
2002-04-29,0,1.0,0.0817495856039614,4.0,0.5093579,0.23626809567213058,1,0
2002-04-30,0,1.0,0.2148401520095071,4.0,0.6690567,0.3288663725058238,1,1
2002-05-01,0,1.0,0.6322133362152675,5.0,0.9277466,0.48550179600715637,1,1
2002-05-02,0,1.0,0.9045365207239212,6.0,0.92053413,0.48550179600715637,1,1
2002-05-03,0,1.0,0.8201753540679959,7.0,0.7375216,0.4028431524833043,1,1
2002-05-06,0,1.0,0.044749438433738575,7.0,0.7321804,0.4270407458146413,1,1
2002-05-07,0,1.0,0.028594967696126163,7.0,0.91095835,0.48550179600715637,1,1
2002-05-08,0,1.0,0.024047112189504147,7.0,0.9205573,0.48550179600715637,1,1
2002-05-09,0,1.0,0.15177430549693785,7.0,0.9700425,0.48550179600715637,1,1
2002-05-10,0,1.0,0.4979946277947923,7.0,0.9582365,0.48550179600715637,1,1
2002-05-13,0,1.0,0.7326960432690757,8.0,0.95030993,0.48550179600715637,1,1
2002-05-14,0,1.0,0.5713918616251319,9.0,0.9760275,0.48550179600715637,1,1
2002-05-15,0,1.0,0.2553413855991362,9.0,0.9700971,0.48550179600715637,1,1
2002-05-16,0,1.0,0.14732851937441155,9.0,0.9654124,0.48550179600715637,1,1
2002-05-17,0,0.999999999992724,0.07602689894671799,9.0,0.977043,0.48550179600715637,1,1
2002-05-20,0,1.0,0.16380870303509815,9.0,0.9390454,0.48550179600715637,1,1
2002-05-21,0,1.0,0.37210049102660553,8.0,0.9660006,0.48550179600715637,1,1
2002-05-22,0,1.0,0.15723241151272646,7.0,0.9710894,0.48550179600715637,1,1
2002-05-23,0,1.0,0.0431578166941265,6.0,0.9791133,0.48550179600715637,1,1
2002-05-24,0,1.0,0.025213206551803483,6.0,0.98142797,0.48550179600715637,1,1
2002-05-27,0,1.0,0.02313717061588782,6.0,0.9774051,0.48550179600715637,1,1
2002-05-29,0,1.0,0.022994635071875654,6.0,0.978589,0.48550179600715637,1,1
2002-05-30,0,1.0,0.021676766076006347,6.0,0.966067,0.4597904731829961,1,1
2002-05-31,0,0.9999999999854481,0.024499009289633326,6.0,0.9508861,0.4597904731829961,1,1
2002-06-03,0,1.0,0.08927880011691096,5.0,0.94974303,0.4597904731829961,1,1
2002-06-04,0,1.0,0.42640654197844585,5.0,0.97167486,0.48550179600715637,1,1
2002-06-05,0,1.0,0.8014546762864402,6.0,0.9785753,0.48550179600715637,1,1
2002-06-06,0,1.0,0.8459660694969326,7.0,0.9750147,0.48550179600715637,1,1
2002-06-07,0,1.0,0.18055449148954617,7.0,0.8500511,0.48550179600715637,1,1
2002-06-10,0,1.0,0.6273544543601156,8.0,0.8705745,0.48550179600715637,1,1
2002-06-11,0,1.0,0.9193328445191544,9.0,0.9568266,0.48550179600715637,1,1
2002-06-12,0,1.0,0.8276068164041799,9.0,0.86914396,0.48550179600715637,1,1
2002-06-13,0,1.0,0.405627810000892,8.0,0.9038332,0.48550179600715637,1,1
2002-06-14,0,1.0,0.15525300415111393,7.0,0.8945214,0.48550179600715637,1,1
2002-06-17,0,1.0,0.15014114511824667,7.0,0.92003757,0.48550179600715637,1,1
2002-06-18,0,1.0,0.7708861929216847,8.0,0.92647886,0.48550179600715637,1,1
2002-06-19,0,1.0,0.7587819014603022,9.0,0.8938697,0.48550179600715637,1,1
2002-06-20,0,1.0,0.6926244440430154,10.0,0.7915171,0.4492929329474767,1,1
2002-06-21,0,1.0,0.5404886297818339,11.0,0.7671662,0.4492929329474767,1,1
2002-06-24,0,1.0,0.6224391369277928,11.0,0.7631588,0.4492929329474767,1,1
2002-06-25,0,1.0,0.7964245378821007,11.0,0.7492428,0.4492929329474767,1,1
2002-06-26,0,1.0,0.582206646115016,12.0,0.7517795,0.4492929329474767,1,1
2002-06-27,0,1.0,0.08751375313253158,12.0,0.7462704,0.4492929329474767,1,1
2002-06-28,0,1.0,0.09433815947613314,12.0,0.7305357,0.4492929329474767,1,1
2002-07-01,0,1.0,0.6708137717120729,13.0,0.74837494,0.4492929329474767,1,1
2002-07-02,0,1.0,0.9179829817196969,14.0,0.7105716,0.4492929329474767,1,1
2002-07-03,0,1.0,0.5001639265293357,15.0,0.69419694,0.43313131481409073,1,1
2002-07-04,0,1.0,0.11465910767253272,15.0,0.714678,0.4492929329474767,1,1
2002-07-08,0,1.0,0.0978632647291603,15.0,0.7076821,0.4492929329474767,1,1
2002-07-09,0,1.0,0.1117410886878849,15.0,0.6864839,0.4469159593184789,1,1
2002-07-10,0,1.0,0.0571680459473498,15.0,0.63875604,0.4256594330072403,1,0
2002-07-11,0,1.0,0.04221041182353404,15.0,0.45389554,0.2612340711057186,1,0
2002-07-12,0,1.0,0.02900802010198927,15.0,0.5301667,0.33569493517279625,1,0
2002-07-15,0,1.0,0.025409212011173618,15.0,0.4604362,0.2686790886024634,1,0
2002-07-16,0,1.0,0.023489137536907113,15.0,0.4801965,0.28901901468634605,1,0
2002-07-17,0,1.0,0.028390501370507654,14.0,0.38558483,0.21215906366705894,0,0
2002-07-18,0,1.0,0.0325706405764715,13.0,0.4522718,0.24487481266260147,1,0
2002-07-19,0,1.0,0.04271724022467341,13.0,0.3812038,0.1786662402252356,0,0
2002-07-22,0,1.0,0.07605076674085867,12.0,0.37517914,0.1786662402252356,0,0
2002-07-23,0,1.0,0.07858531013088832,11.0,0.38068688,0.1786662402252356,0,0
2002-07-24,0,1.0,0.05859468715312578,10.0,0.38186267,0.21215906366705894,0,0
2002-07-25,0,1.0,0.5447361269002179,11.0,0.3600593,0.1786662402252356,0,0
2002-07-26,0,1.0,0.9422301089330324,12.0,0.36323008,0.17678837229808173,0,0
2002-07-29,0,1.0,0.9831499510436583,13.0,0.35612497,0.17678837229808173,0,0
2002-07-30,0,1.0,0.9179367593942106,13.0,0.5292091,0.34894780566294986,1,0
2002-07-31,0,1.0,0.31213683181917873,12.0,0.6203844,0.42240240424871445,1,0
2002-08-01,0,1.0,0.9999995230930618,12.0,0.60032135,0.4195250930885474,1,0
2002-08-02,0,1.0,0.9999812938974488,12.0,0.3758516,0.21028119573990503,0,0
2002-08-05,0,1.0,0.9993255316074331,12.0,0.37370798,0.21028119573990503,0,0
2002-08-06,0,1.0,0.9756136127477711,12.0,0.3685237,0.20401405977706114,0,0
2002-08-07,0,1.0,0.09758359856801203,11.0,0.39604267,0.22008588599661985,0,0
2002-08-08,0,1.0,0.037148809669340505,11.0,0.41965187,0.25055281569560367,1,0
2002-08-09,0,1.0,0.07129893201735123,11.0,0.656598,0.42428027217586833,1,1
2002-08-12,0,1.0,0.1963882149406565,10.0,0.6581928,0.42428027217586833,1,1
2002-08-13,0,1.0,0.23525991127745227,9.0,0.6591556,0.42428027217586833,1,1
